countyID,County,state,year,period,eitc,first.treat,rel.time,turnout,jail,minwage,unemploy,tax,turnoutReg
1,Adams,0,2022,12,0,0,0,29.3,174,14.49,4.2,,53
2,Asotin,0,2022,12,0,0,0,50.2,174,14.49,4.2,,61.2
3,Benton,0,2022,12,0,0,0,48.5,174,14.49,4.2,,60.7
4,Chelan,0,2022,12,0,0,0,54.6,174,14.49,4.2,,67.8
5,Clallam,0,2022,12,0,0,0,62.6,174,14.49,4.2,,71.4
6,Clark,0,2022,12,0,0,0,51.5,174,14.49,4.2,,63.6
7,Columbia,0,2022,12,0,0,0,67,174,14.49,4.2,,77.5
8,Cowlitz,0,2022,12,0,0,0,51.7,174,14.49,4.2,,63.1
9,Douglas,0,2022,12,0,0,0,49,174,14.49,4.2,,62.5
10,Ferry,0,2022,12,0,0,0,58.1,174,14.49,4.2,,66.8
11,Franklin,0,2022,12,0,0,0,32.3,174,14.49,4.2,,52.3
12,Garfield,0,2022,12,0,0,0,72.9,174,14.49,4.2,,78.9
13,Grant,0,2022,12,0,0,0,36.9,174,14.49,4.2,,57.1
14,Grays Harbor,0,2022,12,0,0,0,48.6,174,14.49,4.2,,61.9
15,Island,0,2022,12,0,0,0,60.1,174,14.49,4.2,,71
16,Jefferson,0,2022,12,0,0,0,72.6,174,14.49,4.2,,77.8
17,King,0,2022,12,0,0,0,48.2,174,14.49,4.2,,64.8
18,Kitsap,0,2022,12,0,0,0,55.3,174,14.49,4.2,,66.6
19,Kittitas,0,2022,12,0,0,0,53.7,174,14.49,4.2,,70.6
20,Klickitat,0,2022,12,0,0,0,61.6,174,14.49,4.2,,73
21,Lewis,0,2022,12,0,0,0,55.3,174,14.49,4.2,,66.6
22,Lincoln,0,2022,12,0,0,0,71.1,174,14.49,4.2,,75.5
23,Mason,0,2022,12,0,0,0,55.2,174,14.49,4.2,,67.7
24,Okanogan,0,2022,12,0,0,0,49.7,174,14.49,4.2,,65.1
25,Pacific,0,2022,12,0,0,0,60.9,174,14.49,4.2,,71.8
26,Pend Oreille,0,2022,12,0,0,0,61.7,174,14.49,4.2,,64.2
27,Pierce,0,2022,12,0,0,0,46.3,174,14.49,4.2,,60.7
28,San Juan,0,2022,12,0,0,0,73.3,174,14.49,4.2,,78.5
29,Skagit,0,2022,12,0,0,0,55.3,174,14.49,4.2,,67.2
30,Skamania,0,2022,12,0,0,0,64.9,174,14.49,4.2,,69.7
31,Snohomish,0,2022,12,0,0,0,49.2,174,14.49,4.2,,63.4
32,Spokane,0,2022,12,0,0,0,51.6,174,14.49,4.2,,61.9
33,Stevens,0,2022,12,0,0,0,62,174,14.49,4.2,,67.1
34,Thurston,0,2022,12,0,0,0,53.7,174,14.49,4.2,,65
35,Wahkiakum,0,2022,12,0,0,0,69,174,14.49,4.2,,75
36,Walla Walla,0,2022,12,0,0,0,49.1,174,14.49,4.2,,66.1
37,Whatcom,0,2022,12,0,0,0,59.7,174,14.49,4.2,,71.3
38,Whitman,0,2022,12,0,0,0,39.2,174,14.49,4.2,,69.1
39,Yakima,0,2022,12,0,0,0,33.6,174,14.49,4.2,,49.9
1,Adams,0,2020,11,0,0,0,43.3,150,13.5,6.9,,76.1
2,Asotin,0,2020,11,0,0,0,67.9,150,13.5,6.9,,81.1
3,Benton,0,2020,11,0,0,0,67.9,150,13.5,6.9,,82.1
4,Chelan,0,2020,11,0,0,0,71,150,13.5,6.9,,86.2
5,Clallam,0,2020,11,0,0,0,76.8,150,13.5,6.9,,86
6,Clark,0,2020,11,0,0,0,71.7,150,13.5,6.9,,85.1
7,Columbia,0,2020,11,0,0,0,76.9,150,13.5,6.9,,88.8
8,Cowlitz,0,2020,11,0,0,0,70.8,150,13.5,6.9,,83.4
9,Douglas,0,2020,11,0,0,0,66.6,150,13.5,6.9,,83.7
10,Ferry,0,2020,11,0,0,0,75.7,150,13.5,6.9,,85.1
11,Franklin,0,2020,11,0,0,0,49.6,150,13.5,6.9,,78.3
12,Garfield,0,2020,11,0,0,0,83.7,150,13.5,6.9,,89
13,Grant,0,2020,11,0,0,0,53.5,150,13.5,6.9,,79.4
14,Grays Harbor,0,2020,11,0,0,0,63.9,150,13.5,6.9,,79.2
15,Island,0,2020,11,0,0,0,76.2,150,13.5,6.9,,85.9
16,Jefferson,0,2020,11,0,0,0,86.1,150,13.5,6.9,,90
17,King,0,2020,11,0,0,0,67.3,150,13.5,6.9,,85.3
18,Kitsap,0,2020,11,0,0,0,72.7,150,13.5,6.9,,83.8
19,Kittitas,0,2020,11,0,0,0,70.1,150,13.5,6.9,,88
20,Klickitat,0,2020,11,0,0,0,75.1,150,13.5,6.9,,85.6
21,Lewis,0,2020,11,0,0,0,71.5,150,13.5,6.9,,84.2
22,Lincoln,0,2020,11,0,0,0,82.5,150,13.5,6.9,,87.9
23,Mason,0,2020,11,0,0,0,70.4,150,13.5,6.9,,84.9
24,Okanogan,0,2020,11,0,0,0,65,150,13.5,6.9,,83.1
25,Pacific,0,2020,11,0,0,0,73.1,150,13.5,6.9,,85
26,Pend Oreille,0,2020,11,0,0,0,79.3,150,13.5,6.9,,83.5
27,Pierce,0,2020,11,0,0,0,65.9,150,13.5,6.9,,82.2
28,San Juan,0,2020,11,0,0,0,87,150,13.5,6.9,,90.7
29,Skagit,0,2020,11,0,0,0,72.8,150,13.5,6.9,,86.4
30,Skamania,0,2020,11,0,0,0,78.2,150,13.5,6.9,,82.1
31,Snohomish,0,2020,11,0,0,0,69,150,13.5,6.9,,85.1
32,Spokane,0,2020,11,0,0,0,70.6,150,13.5,6.9,,81.8
33,Stevens,0,2020,11,0,0,0,78.2,150,13.5,6.9,,84.3
34,Thurston,0,2020,11,0,0,0,73.1,150,13.5,6.9,,83.8
35,Wahkiakum,0,2020,11,0,0,0,82.5,150,13.5,6.9,,86.8
36,Walla Walla,0,2020,11,0,0,0,63.7,150,13.5,6.9,,84.7
37,Whatcom,0,2020,11,0,0,0,76.7,150,13.5,6.9,,87.9
38,Whitman,0,2020,11,0,0,0,52.6,150,13.5,6.9,,86.1
39,Yakima,0,2020,11,0,0,0,52.6,150,13.5,6.9,,76
1,Adams,0,2018,10,0,0,0,32.3,246,11.5,4.5,,63.6
2,Asotin,0,2018,10,0,0,0,52.7,246,11.5,4.5,,63.4
3,Benton,0,2018,10,0,0,0,51.8,246,11.5,4.5,,68.8
4,Chelan,0,2018,10,0,0,0,56.9,246,11.5,4.5,,75.6
5,Clallam,0,2018,10,0,0,0,63.6,246,11.5,4.5,,76.1
6,Clark,0,2018,10,0,0,0,53.5,246,11.5,4.5,,69.4
7,Columbia,0,2018,10,0,0,0,68.9,246,11.5,4.5,,82.7
8,Cowlitz,0,2018,10,0,0,0,54.2,246,11.5,4.5,,69.8
9,Douglas,0,2018,10,0,0,0,48.9,246,11.5,4.5,,69.1
10,Ferry,0,2018,10,0,0,0,61,246,11.5,4.5,,76.6
11,Franklin,0,2018,10,0,0,0,35.4,246,11.5,4.5,,63.5
12,Garfield,0,2018,10,0,0,0,76.4,246,11.5,4.5,,83.1
13,Grant,0,2018,10,0,0,0,39.2,246,11.5,4.5,,66
14,Grays Harbor,0,2018,10,0,0,0,48.7,246,11.5,4.5,,67.6
15,Island,0,2018,10,0,0,0,61.3,246,11.5,4.5,,75.9
16,Jefferson,0,2018,10,0,0,0,74.6,246,11.5,4.5,,83.1
17,King,0,2018,10,0,0,0,55.4,246,11.5,4.5,,74.6
18,Kitsap,0,2018,10,0,0,0,57.1,246,11.5,4.5,,72.2
19,Kittitas,0,2018,10,0,0,0,53.7,246,11.5,4.5,,75.9
20,Klickitat,0,2018,10,0,0,0,61.7,246,11.5,4.5,,76.1
21,Lewis,0,2018,10,0,0,0,55.2,246,11.5,4.5,,72.4
22,Lincoln,0,2018,10,0,0,0,66.8,246,11.5,4.5,,78.9
23,Mason,0,2018,10,0,0,0,53.7,246,11.5,4.5,,71.6
24,Okanogan,0,2018,10,0,0,0,51.9,246,11.5,4.5,,73.6
25,Pacific,0,2018,10,0,0,0,58.9,246,11.5,4.5,,75.3
26,Pend Oreille,0,2018,10,0,0,0,65.4,246,11.5,4.5,,77.1
27,Pierce,0,2018,10,0,0,0,48.3,246,11.5,4.5,,66.1
28,San Juan,0,2018,10,0,0,0,76.1,246,11.5,4.5,,83.8
29,Skagit,0,2018,10,0,0,0,56.4,246,11.5,4.5,,73.3
30,Skamania,0,2018,10,0,0,0,62,246,11.5,4.5,,72.3
31,Snohomish,0,2018,10,0,0,0,52.6,246,11.5,4.5,,70.3
32,Spokane,0,2018,10,0,0,0,56.9,246,11.5,4.5,,72.7
33,Stevens,0,2018,10,0,0,0,64.2,246,11.5,4.5,,74
34,Thurston,0,2018,10,0,0,0,56.2,246,11.5,4.5,,69.3
35,Wahkiakum,0,2018,10,0,0,0,70.3,246,11.5,4.5,,80.5
36,Walla Walla,0,2018,10,0,0,0,53.4,246,11.5,4.5,,74.6
37,Whatcom,0,2018,10,0,0,0,62.4,246,11.5,4.5,,76.8
38,Whitman,0,2018,10,0,0,0,43.7,246,11.5,4.5,,69.3
39,Yakima,0,2018,10,0,0,0,39.4,246,11.5,4.5,,61.6
1,Adams,0,2016,9,0,0,0,37.5,248,9.47,4.9,,72.5
2,Asotin,0,2016,9,0,0,0,58.4,248,9.47,4.9,,71.9
3,Benton,0,2016,9,0,0,0,60,248,9.47,4.9,,78.2
4,Chelan,0,2016,9,0,0,0,60.4,248,9.47,4.9,,80.3
5,Clallam,0,2016,9,0,0,0,66.6,248,9.47,4.9,,80.4
6,Clark,0,2016,9,0,0,0,60.4,248,9.47,4.9,,76.7
7,Columbia,0,2016,9,0,0,0,69.7,248,9.47,4.9,,83.7
8,Cowlitz,0,2016,9,0,0,0,59.1,248,9.47,4.9,,75.6
9,Douglas,0,2016,9,0,0,0,53.7,248,9.47,4.9,,77.5
10,Ferry,0,2016,9,0,0,0,63.5,248,9.47,4.9,,80.4
11,Franklin,0,2016,9,0,0,0,41.9,248,9.47,4.9,,73.4
12,Garfield,0,2016,9,0,0,0,72.5,248,9.47,4.9,,83.6
13,Grant,0,2016,9,0,0,0,45,248,9.47,4.9,,74.9
14,Grays Harbor,0,2016,9,0,0,0,50.9,248,9.47,4.9,,74.7
15,Island,0,2016,9,0,0,0,66.9,248,9.47,4.9,,81
16,Jefferson,0,2016,9,0,0,0,76.9,248,9.47,4.9,,86
17,King,0,2016,9,0,0,0,61.9,248,9.47,4.9,,80.6
18,Kitsap,0,2016,9,0,0,0,62.6,248,9.47,4.9,,78
19,Kittitas,0,2016,9,0,0,0,56.2,248,9.47,4.9,,81.2
20,Klickitat,0,2016,9,0,0,0,65.8,248,9.47,4.9,,80.6
21,Lewis,0,2016,9,0,0,0,58.7,248,9.47,4.9,,77.6
22,Lincoln,0,2016,9,0,0,0,71.4,248,9.47,4.9,,83.9
23,Mason,0,2016,9,0,0,0,57.8,248,9.47,4.9,,77.9
24,Okanogan,0,2016,9,0,0,0,55,248,9.47,4.9,,79.3
25,Pacific,0,2016,9,0,0,0,60.8,248,9.47,4.9,,79.2
26,Pend Oreille,0,2016,9,0,0,0,67.5,248,9.47,4.9,,79.9
27,Pierce,0,2016,9,0,0,0,55.5,248,9.47,4.9,,74.1
28,San Juan,0,2016,9,0,0,0,78.7,248,9.47,4.9,,88.3
29,Skagit,0,2016,9,0,0,0,62,248,9.47,4.9,,79.8
30,Skamania,0,2016,9,0,0,0,65.5,248,9.47,4.9,,79
31,Snohomish,0,2016,9,0,0,0,60,248,9.47,4.9,,78.2
32,Spokane,0,2016,9,0,0,0,61.3,248,9.47,4.9,,78
33,Stevens,0,2016,9,0,0,0,67.8,248,9.47,4.9,,78.7
34,Thurston,0,2016,9,0,0,0,63.2,248,9.47,4.9,,77.5
35,Wahkiakum,0,2016,9,0,0,0,70.9,248,9.47,4.9,,81.1
36,Walla Walla,0,2016,9,0,0,0,55.6,248,9.47,4.9,,80.2
37,Whatcom,0,2016,9,0,0,0,67.7,248,9.47,4.9,,82.5
38,Whitman,0,2016,9,0,0,0,46.1,248,9.47,4.9,,79.2
39,Yakima,0,2016,9,0,0,0,45.4,248,9.47,4.9,,70.8
1,Adams,0,2014,8,0,0,0,27.6,254,9.32,5.7,,56.5
2,Asotin,0,2014,8,0,0,0,45.9,254,9.32,5.7,,58.9
3,Benton,0,2014,8,0,0,0,39.8,254,9.32,5.7,,54.3
4,Chelan,0,2014,8,0,0,0,41.2,254,9.32,5.7,,58.5
5,Clallam,0,2014,8,0,0,0,48.3,254,9.32,5.7,,62.4
6,Clark,0,2014,8,0,0,0,37.9,254,9.32,5.7,,50.8
7,Columbia,0,2014,8,0,0,0,59.8,254,9.32,5.7,,73.5
8,Cowlitz,0,2014,8,0,0,0,40.3,254,9.32,5.7,,55.4
9,Douglas,0,2014,8,0,0,0,37.1,254,9.32,5.7,,57.3
10,Ferry,0,2014,8,0,0,0,51.1,254,9.32,5.7,,68.7
11,Franklin,0,2014,8,0,0,0,26.5,254,9.32,5.7,,50.9
12,Garfield,0,2014,8,0,0,0,68.9,254,9.32,5.7,,80.1
13,Grant,0,2014,8,0,0,0,32.5,254,9.32,5.7,,58
14,Grays Harbor,0,2014,8,0,0,0,35.9,254,9.32,5.7,,56.1
15,Island,0,2014,8,0,0,0,48.8,254,9.32,5.7,,63.6
16,Jefferson,0,2014,8,0,0,0,60.3,254,9.32,5.7,,71.5
17,King,0,2014,8,0,0,0,39.4,254,9.32,5.7,,53.7
18,Kitsap,0,2014,8,0,0,0,43.1,254,9.32,5.7,,56.8
19,Kittitas,0,2014,8,0,0,0,38.4,254,9.32,5.7,,60.7
20,Klickitat,0,2014,8,0,0,0,51,254,9.32,5.7,,65.3
21,Lewis,0,2014,8,0,0,0,41.7,254,9.32,5.7,,57.4
22,Lincoln,0,2014,8,0,0,0,55.6,254,9.32,5.7,,66.9
23,Mason,0,2014,8,0,0,0,41.8,254,9.32,5.7,,59.7
24,Okanogan,0,2014,8,0,0,0,39.4,254,9.32,5.7,,59.5
25,Pacific,0,2014,8,0,0,0,46.6,254,9.32,5.7,,63.4
26,Pend Oreille,0,2014,8,0,0,0,50.3,254,9.32,5.7,,64.4
27,Pierce,0,2014,8,0,0,0,34.9,254,9.32,5.7,,50.1
28,San Juan,0,2014,8,0,0,0,61.7,254,9.32,5.7,,71.9
29,Skagit,0,2014,8,0,0,0,43.9,254,9.32,5.7,,60.6
30,Skamania,0,2014,8,0,0,0,46.7,254,9.32,5.7,,60.6
31,Snohomish,0,2014,8,0,0,0,37.5,254,9.32,5.7,,51.6
32,Spokane,0,2014,8,0,0,0,41.9,254,9.32,5.7,,56.7
33,Stevens,0,2014,8,0,0,0,51.9,254,9.32,5.7,,62.5
34,Thurston,0,2014,8,0,0,0,41.1,254,9.32,5.7,,52.9
35,Wahkiakum,0,2014,8,0,0,0,55,254,9.32,5.7,,64.3
36,Walla Walla,0,2014,8,0,0,0,39.9,254,9.32,5.7,,60.1
37,Whatcom,0,2014,8,0,0,0,46,254,9.32,5.7,,60.5
38,Whitman,0,2014,8,0,0,0,30.1,254,9.32,5.7,,58.9
39,Yakima,0,2014,8,0,0,0,28.9,254,9.32,5.7,,47.8
1,Adams,0,2012,7,0,0,0,39.2,270,9.04,7.4,,75.6
2,Asotin,0,2012,7,0,0,0,59.2,270,9.04,7.4,,73.4
3,Benton,0,2012,7,0,0,0,61.5,270,9.04,7.4,,82.6
4,Chelan,0,2012,7,0,0,0,59.3,270,9.04,7.4,,81.3
5,Clallam,0,2012,7,0,0,0,65,270,9.04,7.4,,82
6,Clark,0,2012,7,0,0,0,60.3,270,9.04,7.4,,79.5
7,Columbia,0,2012,7,0,0,0,71,270,9.04,7.4,,86.8
8,Cowlitz,0,2012,7,0,0,0,57.9,270,9.04,7.4,,77.7
9,Douglas,0,2012,7,0,0,0,53.5,270,9.04,7.4,,79.7
10,Ferry,0,2012,7,0,0,0,58.9,270,9.04,7.4,,79
11,Franklin,0,2012,7,0,0,0,42.1,270,9.04,7.4,,77.6
12,Garfield,0,2012,7,0,0,0,71.4,270,9.04,7.4,,84
13,Grant,0,2012,7,0,0,0,44.4,270,9.04,7.4,,76.9
14,Grays Harbor,0,2012,7,0,0,0,50.8,270,9.04,7.4,,76.3
15,Island,0,2012,7,0,0,0,66.5,270,9.04,7.4,,84.3
16,Jefferson,0,2012,7,0,0,0,77.2,270,9.04,7.4,,88.3
17,King,0,2012,7,0,0,0,63.3,270,9.04,7.4,,82.9
18,Kitsap,0,2012,7,0,0,0,63.5,270,9.04,7.4,,81.7
19,Kittitas,0,2012,7,0,0,0,54.5,270,9.04,7.4,,83.7
20,Klickitat,0,2012,7,0,0,0,64.5,270,9.04,7.4,,79.9
21,Lewis,0,2012,7,0,0,0,58.7,270,9.04,7.4,,78.4
22,Lincoln,0,2012,7,0,0,0,72.5,270,9.04,7.4,,84.6
23,Mason,0,2012,7,0,0,0,58.3,270,9.04,7.4,,81.3
24,Okanogan,0,2012,7,0,0,0,54,270,9.04,7.4,,80.4
25,Pacific,0,2012,7,0,0,0,61.3,270,9.04,7.4,,80.1
26,Pend Oreille,0,2012,7,0,0,0,66,270,9.04,7.4,,82.6
27,Pierce,0,2012,7,0,0,0,56.8,270,9.04,7.4,,78.6
28,San Juan,0,2012,7,0,0,0,79.1,270,9.04,7.4,,89.4
29,Skagit,0,2012,7,0,0,0,61.9,270,9.04,7.4,,82.9
30,Skamania,0,2012,7,0,0,0,63.8,270,9.04,7.4,,80.4
31,Snohomish,0,2012,7,0,0,0,60.3,270,9.04,7.4,,79.9
32,Spokane,0,2012,7,0,0,0,61.6,270,9.04,7.4,,80.4
33,Stevens,0,2012,7,0,0,0,67,270,9.04,7.4,,78.8
34,Thurston,0,2012,7,0,0,0,64.4,270,9.04,7.4,,80.2
35,Wahkiakum,0,2012,7,0,0,0,70.7,270,9.04,7.4,,82.9
36,Walla Walla,0,2012,7,0,0,0,55.4,270,9.04,7.4,,80.3
37,Whatcom,0,2012,7,0,0,0,64.8,270,9.04,7.4,,83.3
38,Whitman,0,2012,7,0,0,0,45.3,270,9.04,7.4,,81.9
39,Yakima,0,2012,7,0,0,0,45.6,270,9.04,7.4,,73.6
1,Adams,0,2010,6,0,0,0,32,286,8.55,9.9,,65.2
2,Asotin,0,2010,6,0,0,0,51.1,286,8.55,9.9,,70.5
3,Benton,0,2010,6,0,0,0,50.1,286,8.55,9.9,,72.3
4,Chelan,0,2010,6,0,0,0,51.4,286,8.55,9.9,,74.1
5,Clallam,0,2010,6,0,0,0,58.2,286,8.55,9.9,,74.4
6,Clark,0,2010,6,0,0,0,47.6,286,8.55,9.9,,67.4
7,Columbia,0,2010,6,0,0,0,67.3,286,8.55,9.9,,85
8,Cowlitz,0,2010,6,0,0,0,47.9,286,8.55,9.9,,66.7
9,Douglas,0,2010,6,0,0,0,48,286,8.55,9.9,,73.8
10,Ferry,0,2010,6,0,0,0,54.3,286,8.55,9.9,,78
11,Franklin,0,2010,6,0,0,0,34.2,286,8.55,9.9,,68
12,Garfield,0,2010,6,0,0,0,66.7,286,8.55,9.9,,78.4
13,Grant,0,2010,6,0,0,0,39.4,286,8.55,9.9,,72.7
14,Grays Harbor,0,2010,6,0,0,0,45.5,286,8.55,9.9,,71.9
15,Island,0,2010,6,0,0,0,58.2,286,8.55,9.9,,77.2
16,Jefferson,0,2010,6,0,0,0,69.7,286,8.55,9.9,,81.5
17,King,0,2010,6,0,0,0,50.2,286,8.55,9.9,,70.8
18,Kitsap,0,2010,6,0,0,0,54.3,286,8.55,9.9,,73.4
19,Kittitas,0,2010,6,0,0,0,46.2,286,8.55,9.9,,76.5
20,Klickitat,0,2010,6,0,0,0,56.2,286,8.55,9.9,,71.8
21,Lewis,0,2010,6,0,0,0,54,286,8.55,9.9,,75.1
22,Lincoln,0,2010,6,0,0,0,67.6,286,8.55,9.9,,79.2
23,Mason,0,2010,6,0,0,0,52.4,286,8.55,9.9,,75.6
24,Okanogan,0,2010,6,0,0,0,47.8,286,8.55,9.9,,73.9
25,Pacific,0,2010,6,0,0,0,58.1,286,8.55,9.9,,76.6
26,Pend Oreille,0,2010,6,0,0,0,58.9,286,8.55,9.9,,76.2
27,Pierce,0,2010,6,0,0,0,45.6,286,8.55,9.9,,66.2
28,San Juan,0,2010,6,0,0,0,70.6,286,8.55,9.9,,80.5
29,Skagit,0,2010,6,0,0,0,54.9,286,8.55,9.9,,76.1
30,Skamania,0,2010,6,0,0,0,54.2,286,8.55,9.9,,71.1
31,Snohomish,0,2010,6,0,0,0,50,286,8.55,9.9,,71.5
32,Spokane,0,2010,6,0,0,0,51.5,286,8.55,9.9,,71.2
33,Stevens,0,2010,6,0,0,0,60.7,286,8.55,9.9,,74.6
34,Thurston,0,2010,6,0,0,0,55.3,286,8.55,9.9,,72
35,Wahkiakum,0,2010,6,0,0,0,64.3,286,8.55,9.9,,79
36,Walla Walla,0,2010,6,0,0,0,47.3,286,8.55,9.9,,72.4
37,Whatcom,0,2010,6,0,0,0,54.5,286,8.55,9.9,,74.3
38,Whitman,0,2010,6,0,0,0,35.9,286,8.55,9.9,,70.1
39,Yakima,0,2010,6,0,0,0,37.3,286,8.55,9.9,,63.3
1,Adams,0,2008,5,0,0,0,41.4,319,8.07,6,,80.1
2,Asotin,0,2008,5,0,0,0,58.4,319,8.07,6,,81.2
3,Benton,0,2008,5,0,0,0,60.9,319,8.07,6,,85.1
4,Chelan,0,2008,5,0,0,0,58.5,319,8.07,6,,81.1
5,Clallam,0,2008,5,0,0,0,67.3,319,8.07,6,,84.3
6,Clark,0,2008,5,0,0,0,57.6,319,8.07,6,,82
7,Columbia,0,2008,5,0,0,0,69.4,319,8.07,6,,87.3
